gene_id,class,toxin_family,JLS178,JLS181,JLS187,JLS202,JLS216,JLS223,JLS224,JLS228,JLS242,JLS247,JLS248,JLS249,JLS253,JLS254,JLS255,JLS256,JLS257,JLS260,JLS269,Average,Female_Average,Male_Average
trinityContig7887||sp|Q0II76.4|,Nontoxin,Nontoxin,10.98,11.44,20.49,8.41,10.21,5.15,12,6.12,24.1,28.38,33.12,16.82,28.99,4.75,3.68,13.93,16.81,11.53,5.71,14.34842105,14.993,13.6322222
trinityContig7893||sp|Q8BGZ3.1|,Nontoxin,Nontoxin,19.65,6.9,25.83,27.09,12.71,17.82,15.2,16.94,10.87,19.16,14.71,16.76,8.17,6.57,9.43,9.47,25.02,28.17,10.96,15.86473684,18.174,13.2988889
trinityContig7918||sp|Q86Y82.1|,Nontoxin,Nontoxin,8.81,6.23,9.31,18.66,16.97,1.29,9.51,15.71,13.28,14.72,18.92,14.23,8.8,2.37,3.86,7.04,13,17.05,10.29,11.05526316,12.567,9.37555556
trinityContig7920||sp|O19004.1|,Nontoxin,Nontoxin,41.06,16.71,24.46,23.41,21.67,11.45,14.23,24.41,16.26,20.31,43.88,25.73,16.13,2.91,5.78,12.08,23.95,5.57,16.02,19.26421053,22.193,16.01
trinityContig7937||sp|Q5ZM91.1|,Nontoxin,Nontoxin,24.89,22.2,23.68,31.9,31.79,3.01,22.07,29.1,18.2,29.02,21.1,31.47,10.09,7.29,5.42,8.36,24.28,12.48,12.46,19.41105263,19.809,18.9688889
trinityContig7940||sp|Q5BJW3.1|,Nontoxin,Nontoxin,40.6,4.62,0,0,0.96,10.63,0,3.02,9.1,0,0,6.45,10.6,0.71,5.82,0,3.86,19.95,0,6.122105263,8.179,3.83666667
trinityContig7946||sp|Q6P9H4.1|,Nontoxin,Nontoxin,10.31,13.78,11.65,23.46,9.96,4.12,12.74,13.5,7.05,11.23,10.2,10.89,4.08,5.24,3.94,4.75,12.62,30.69,9.75,11.05052632,12.666,9.25555556
trinityContig7972||sp|Q2M2S9.1|,Nontoxin,Nontoxin,10.96,66.88,11.8,14.88,37.19,37,18.17,31.46,33.73,26.59,25.43,30.77,32.84,40,42.75,37.18,16.05,88.61,15.56,32.51842105,29.607,35.7533333
trinityContig8036||sp|Q9H000.2|,Nontoxin,Nontoxin,29.43,28.51,21.65,32.95,20.04,14.78,25.46,33.67,33.98,34.49,22.52,32.56,27.27,13.3,22.85,24.87,30.9,44.54,21.81,27.13578947,27.396,26.8466667
trinityContig8051||sp|Q02589.2|,Nontoxin,Nontoxin,22.83,22.28,21.11,21.27,31.6,9.21,21.74,17.53,14.07,23.43,40.79,21.39,6.84,4.75,7.46,12.4,17.34,6.8,14.98,17.78,19.102,16.3111111
trinityContig8062||sp|Q96NC0.1|,Nontoxin,Nontoxin,41.47,67.4,48.9,61.05,45,45.79,37.93,45.63,42.05,36.89,49.72,32.71,69.96,33.56,38.6,31.92,43.91,129.58,50.73,50.14736842,57.892,41.5422222
trinityContig8085||sp|Q01405.2|,Nontoxin,Nontoxin,12.13,12.94,10.02,23.51,18.55,7.7,9.27,17.72,11.99,12.96,14.36,15.92,9.44,4.43,7.24,7.77,12.77,28.95,7.22,12.88894737,14.419,11.1888889
trinityContig8110||sp|Q6P6G7.1|,Nontoxin,Nontoxin,177.51,154.04,219.37,245.55,102.37,146.83,115.3,163.32,131.34,162.15,147.21,147.88,194.77,135.92,222.43,145.34,263.51,407.06,143.48,180.2831579,212.326,144.68
trinityContig8128||sp|F1P3Y5.2|,Nontoxin,Nontoxin,3.7,5.24,6.32,15.38,4.26,15.61,10.63,7.04,7.34,2.78,1.97,4.78,5.46,4.78,2.9,5.62,9.71,17.57,1.94,7.001578947,6.921,7.09111111
trinityContig8131||sp|Q3T0E0.1|,Nontoxin,Nontoxin,82.89,42.81,96.59,71.89,67.33,121.42,90.09,156.2,101.56,48.7,109.35,125.27,99.51,150.31,98.6,79.12,83.37,388.41,40.51,108.1015789,113.845,101.72
trinityContig8134||sp|P62495.3|,Nontoxin,Nontoxin,46.71,58.4,40.58,45.63,49.75,18.83,46.22,51.47,45.68,47.94,66.04,51.02,38.28,14.42,30.63,33.09,40.55,56.82,28.17,42.64368421,44.316,40.7855556
trinityContig8146||sp|P52434.4|,Nontoxin,Nontoxin,15.86,0,12.16,10.59,2.76,11.33,18.46,13.61,6.93,8.81,6.79,24.69,7.89,3.1,8.35,5.32,15.45,27.18,7.52,10.88421053,11.455,10.25
trinityContig8242||sp|Q9BYD3.1|,Nontoxin,Nontoxin,40.73,42.12,41.19,57.27,27.7,52.56,35.13,44.51,42.75,32.44,32.31,31.68,20.08,36.36,45.27,27.13,51.31,87.66,29.9,40.95263158,43.342,38.2977778
trinityContig8268||sp|Q9GKX2.1|,Nontoxin,Nontoxin,5.15,7.63,12.17,4.9,3.99,5.53,5.74,3.57,8.23,6.94,5.48,25.73,14.2,1.07,2.78,1.49,17.44,1.81,2.2,7.160526316,7.012,7.32555556
trinityContig8293||sp|Q9ULR5.2|,Nontoxin,Nontoxin,161.3,77.81,202.47,70.15,85.81,20.04,49.42,87.8,44.47,123.88,142.25,96.3,61.65,3.8,37.84,47.72,151.27,26.12,47.29,80.91526316,98.615,61.2488889
trinityContig8347||sp|Q3C1E9.1|,Nontoxin,Nontoxin,17.19,11.86,14.75,24.58,13.92,26.31,17.76,22.56,22.77,11.03,22.12,16.09,17.72,30.45,18.69,18.6,10.71,71.5,16.36,21.31421053,22.754,19.7144444
trinityContig8362||sp|Q6EV69.1|,Nontoxin,Nontoxin,1.99,4.11,21.75,11.97,11.06,5.51,4.99,7.43,3.88,5.86,3.04,14.31,3.07,1.83,4.63,3.69,6.88,1.88,7.74,6.611578947,7.401,5.73444444
trinityContig8363||sp|A0JN54.1|,Nontoxin,Nontoxin,18.62,6,4.64,20.28,5.05,6.7,7.3,2.61,5.64,2.24,3.45,9.69,2.73,0.61,1.62,4.49,12.58,1.41,4.76,6.337894737,7.514,5.03111111
trinityContig8421||sp|Q5R9C5.2|,Nontoxin,Nontoxin,66.34,75.31,147.36,0,21.6,0,12.48,92.83,50.65,24.19,69.93,141.8,56.19,16.43,52.95,59.58,106.88,61.29,62.2,58.84263158,64.474,52.5855556
trinityContig8523||sp|A2VE55.1|,Nontoxin,Nontoxin,42.77,14.9,37.87,10.78,18.29,0.92,19.32,31.75,21.78,36.7,26.26,59.83,3.96,0.68,4.44,10.24,25.15,6.09,28.96,21.08894737,20.457,21.7911111
trinityContig8530||sp|Q9QZ88.1|,Nontoxin,Nontoxin,48.82,0,1.1,5.28,0,0,5.21,30.39,0,11.77,0,39,51.53,0,0,0,44.92,55.16,34.5,17.24631579,24.131,9.59666667
trinityContig8547||sp|O57579.2|,Nontoxin,Nontoxin,36.01,69.62,65.25,34.24,58.25,53.96,22.59,42.83,18.22,19.68,55.81,52.86,25.76,16.56,15.08,14.36,54.76,10.76,10.42,35.63263158,36.634,34.52
trinityContig8571||sp|O43257.1|,Nontoxin,Nontoxin,0.42,30.22,0,39.26,0,11.2,17.68,0.06,17.84,4.09,7.95,0,0.01,0,17.49,10.12,2.89,27.26,0,9.815263158,9.528,10.1344444
trinityContig8577||sp|Q86U44.2|,Nontoxin,Nontoxin,9.1,5.38,16.62,14.63,9.18,9.86,6.79,14.65,6.16,9.06,10.96,13.54,7.65,2.66,4.85,5.11,13.8,17.54,7.06,9.715789474,11.139,8.13444444
trinityContig8603||sp|Q09JK2.1|,Nontoxin,Nontoxin,36.09,117.21,51.54,90.28,35.47,15.5,72.5,50.57,65.61,72.45,50.38,77.65,64.58,31.14,87.08,56.45,70.82,139.88,65.63,65.83315789,69.175,62.12
trinityContig8673||sp|Q9WUD8.1|,Nontoxin,Nontoxin,8.81,14.12,9.36,25.71,17.27,9.9,17.41,18.74,9.24,9.37,19.79,16.63,18.55,8.05,15.67,16.16,7.79,22.23,9.1,14.41578947,15.428,13.2911111
trinityContig8687||sp|P62745.1|,Nontoxin,Nontoxin,12.09,0,15.57,17.73,6.38,7.79,6.45,3.1,3.86,7.2,9.33,5.66,2.2,0.71,4.63,2.33,15.35,0.52,4.03,6.575263158,8.783,4.12222222
trinityContig8702||sp|O14907.2|,Nontoxin,Nontoxin,31.9,23.06,13.98,7.62,9.37,8.14,8.14,5.82,6.49,3.06,15.2,11.57,5.99,0,1.06,3.1,9.97,3.88,8.53,9.309473684,10.75,7.70888889
trinityContig874||sp|P32969.1|,Nontoxin,Nontoxin,1989.9,2026.88,2127.5,2353.06,1979.67,2419.04,1720.49,2450.54,2084.31,2242.06,2538.41,2135.1,2936.79,2467.64,3191.23,2267.81,2328.29,3263.18,2285.78,2358.298947,2499.381,2201.54111
trinityContig8760||sp|Q8N6M0.1|,Nontoxin,Nontoxin,12.79,8.5,10.45,21.56,21.27,19.46,8.84,28.66,24.57,25.59,28.84,29.51,35.26,15.52,24.46,25.66,18.19,41.52,10.53,21.64105263,22.487,20.7011111
trinityContig8763||sp|P34743.1|,Nontoxin,Nontoxin,121.37,102.66,83.96,103.11,61.83,74.85,98.73,98.42,49.26,52.24,110.59,62.93,75.4,82.93,40.28,58.48,75.57,159.54,89.94,84.32052632,92.159,75.6111111
trinityContig8781||sp|Q8IYN6.1|,Nontoxin,Nontoxin,30.82,15.54,44.82,20.96,22.15,6.06,3.18,19.38,21.48,9.63,23.25,26.77,6.79,0,2.15,3.73,20.24,10.32,10.74,15.68473684,19.224,11.7522222
trinityContig8817||sp|Q5M823.1|,Nontoxin,Nontoxin,177.66,89.01,156.85,78.63,56.09,44.36,143.76,89.02,154.61,106.53,235.81,95.45,85.08,78.31,100.19,81.92,123.64,148.87,56.28,110.6352632,121.91,98.1077778
trinityContig8913||sp|Q8CFV9.2|,Nontoxin,Nontoxin,31.69,8.56,26.08,12.5,14.8,1.34,13.98,2.85,14.24,13.63,24.84,26.42,2.24,1.95,1.58,5.03,22.95,0.71,7.1,12.23631579,14.449,9.77777778
trinityContig8951||sp|Q0MQI9.1|,Nontoxin,Nontoxin,34.17,56.41,22.51,48.07,45.12,58.79,59.04,32.53,48.71,41.21,44.17,58.13,45.17,94.94,54.09,39.13,44.56,137.62,43.17,53.02842105,51.865,54.3211111
trinityContig8985||sp|Q14106.2|,Nontoxin,Nontoxin,15.39,14.33,21.52,24.19,18.56,4.2,8.98,19.33,11.22,14.67,23.94,24.66,8.46,7.27,5.33,7.07,19.83,14.34,14.6,14.62578947,16.616,12.4144444
trinityContig8998||sp|Q6GMK8.1|,Nontoxin,Nontoxin,10.93,11.16,21.65,13.97,3.3,0.77,11.17,9.33,8.03,12.96,10.8,11.6,3.3,2.83,6.23,5.37,19.77,5.06,8.18,9.284736842,10.319,8.13555556
trinityContig9028||sp|Q5ZL74.1|,Nontoxin,Nontoxin,17.77,16.15,29.41,38.69,23.62,6.7,17.27,29.32,15.83,30.02,29.08,23.83,17.05,5.53,10.98,16.86,26.99,15.52,19.29,20.52157895,22.84,17.9455556
trinityContig9032||sp|P29694.3|,Nontoxin,Nontoxin,1616.21,3208.41,356.07,1894.59,1483.49,1523.21,1217.49,1419.85,2673.02,1695.98,2560.32,802.33,1421.89,844.1,1523.55,235.2,4659.27,1042.89,863.8,1633.772105,1742.208,1513.28778
trinityContig9042||sp|Q29465.4|,Nontoxin,Nontoxin,19.87,30.92,28.39,14.78,24.52,13.91,30.03,21.15,15.23,25,23.97,26.91,16.14,6.62,18.9,15.08,28.65,9.92,13.27,20.17157895,19.841,20.5388889
trinityContig9051||sp|P45883.2|,Nontoxin,Nontoxin,20.63,171.61,16.83,34.3,16.11,102.14,121.37,71.81,76.32,56.52,35.17,104.14,23.07,62.49,20.72,65.25,24.39,165.52,34.28,64.35105263,39.102,92.4055556
trinityContig907||sp|A8W649.1|,Nontoxin,Nontoxin,1010.98,357.05,954.91,366.97,644.41,25.84,259.14,762.92,496.14,762.04,710.13,853,289.6,10.95,108.64,362.94,716.18,163.65,479.99,491.3410526,544.546,432.224444
trinityContig9089||sp|B5FZA8.1|,Nontoxin,Nontoxin,51,0,60.72,39.82,33.72,55.42,0,66.11,66.08,30.64,3.49,14.02,92.1,48.45,0,21.38,64.89,213.83,0,45.35105263,55.957,33.5666667
trinityContig912||sp|P61270.3|,Nontoxin,Nontoxin,0,906.9,0,1.14,1.53,2183,40.99,0,1669.63,0,1293.55,2215.49,0,874.28,1621.08,0,0,0,1936.88,670.7615789,485.418,876.698889
trinityContig9150||sp|Q9Y673.1|,Nontoxin,Nontoxin,72.51,41.19,55.1,40.73,84.55,54.83,65.19,80.55,50.26,83.92,109.92,64.31,70.45,31.73,46.91,28.32,51.08,42.45,48.79,59.09421053,62.249,55.5888889
trinityContig9160||sp|O46521.3|,Nontoxin,Nontoxin,9.02,27.4,28.72,19.46,13.97,11.21,9.87,11.36,8.02,11.52,33.91,12.41,10.21,8.6,13.95,6.93,15.98,2.84,3.78,13.64,15.184,11.9244444
trinityContig9205||sp|Q5E953.1|,Nontoxin,Nontoxin,177.4,63.2,0,216.18,162.9,5.44,205.03,41.97,9.57,58.94,272.57,187.86,101.18,8.06,7.94,252.57,0,91.07,303.44,113.9642105,133.268,92.5155556
trinityContig9221||sp|Q2TBL9.1|,Nontoxin,Nontoxin,113.59,94.73,203.01,118.39,71.26,130.03,126.49,90.17,75.15,100.11,68.52,115.67,83.36,89.52,159.35,77.3,184.91,92.48,59.11,108.0605263,115.398,99.9077778
trinityContig9228||sp|Q2HXL6.2|,Nontoxin,Nontoxin,36.72,16.93,26.88,23.48,28.94,0.57,17.4,22.59,9.73,20.82,24.94,25.07,2.36,0.24,3.06,6.52,26.91,2.67,13.55,16.28315789,18.951,13.3188889
trinityContig9228||sp|Q99KJ8.3|,Nontoxin,Nontoxin,0,56.01,70.44,57.05,66.76,33.42,116.39,99.02,56.12,60.97,161.21,72.49,25.18,21.81,28.24,33.75,49.49,32.68,54.77,57.67368421,54.582,61.1088889
trinityContig9249||sp|Q9QZC7.1|,Nontoxin,Nontoxin,89.98,32.29,68.63,59.02,75.8,11.3,43.44,51.53,44.9,75.3,107.78,48.63,49.73,3.68,21.96,36.57,60.55,64.75,37.1,51.73368421,63.53,38.6266667
trinityContig9252||sp|Q4R8X0.1|,Nontoxin,Nontoxin,22.66,19.15,18.71,29.54,18.36,7.33,11.85,22.07,13.58,18.4,28.01,19.39,13.07,1.38,7.89,12.02,15.91,17.76,13.29,16.33526316,18.52,13.9077778
trinityContig9286||sp|A6H769.1|,Nontoxin,Nontoxin,484.72,762.01,135.74,1150.76,1301.41,225.71,1694.18,517.49,1281.82,0.61,641.22,1525.57,987.87,1910.75,884.03,2866.49,557.86,329.14,2431.94,1036.28,890.469,1198.29222
trinityContig931||sp|P00829.2|,Nontoxin,Nontoxin,248.55,368.49,248.56,364.54,234.17,289.62,416.73,308.08,320.73,361.66,247.47,341.18,233.51,201.65,352.25,240.44,328.02,282.68,283.85,298.5357895,282.36,316.508889
trinityContig9326||sp|Q6AZR3.1|,Nontoxin,Nontoxin,108.91,0,0,54.52,24.67,0,17.52,51.35,0,1.44,16.58,12.16,62.62,0,19.19,45.81,85.13,71.19,0,30.05736842,44.281,14.2533333
trinityContig934||sp|B2RZ27.1|,Nontoxin,Nontoxin,467.74,132.55,354.17,334.89,222,98.83,73.44,239.96,168.92,221.42,312.13,167.98,222.47,39.47,135.26,158.12,340.05,141.13,140.95,209.0252632,267.079,144.521111
trinityContig9362||sp|P23438.1|,Nontoxin,Nontoxin,5.51,714.77,1530.42,410.37,716.38,523.15,441.83,638.25,57.65,1200.15,928.87,647.04,426.75,0,0,915.57,218.14,164.19,992.69,554.3015789,539.332,570.934444
trinityContig9369||sp|P51397.3|,Nontoxin,Nontoxin,133.17,553.17,358.23,292.5,283.23,119.51,74.49,257.41,543.13,128.06,546.48,122.3,55.07,89.71,102.5,165.26,219.29,139.22,283.3,235.0542105,241.299,228.115556
trinityContig9384||sp|Q6P7Q4.3|,Nontoxin,Nontoxin,70.27,47.96,35.77,64.35,66.34,56.06,85.97,71.58,54.71,55.19,94.05,55.84,65.46,55.49,53.25,48.5,35.52,159.96,32.79,63.63473684,67.776,59.0333333
trinityContig9424||sp|Q13895.3|,Nontoxin,Nontoxin,41.01,36.48,37.36,48.27,31.3,29.89,21.71,33.88,18.74,33.36,45.36,26.88,20.26,13.16,21.69,19.26,31.25,59.56,25.01,31.28578947,36.107,25.9288889
trinityContig9431||sp|P07741.2|,Nontoxin,Nontoxin,425.62,702.45,1159.5,64.14,79.75,333.15,656.3,0,557.77,544.38,2075.16,22.89,135.79,0,320.84,490.89,194.84,75.83,63.32,415.9273684,459.479,367.536667
trinityContig9450||sp|O00410.4|,Nontoxin,Nontoxin,40.58,15.91,41.59,31.9,58.76,11.34,35.06,43.04,44.26,53.58,72.05,48.37,35.98,5.05,11.38,35.5,34.38,26.29,23.85,35.20368421,37.676,32.4566667
trinityContig9457||sp|O14977.2|,Nontoxin,Nontoxin,71.32,25.44,53.73,57.95,77.13,23.1,78.8,84.34,51.48,73.35,109.91,72.98,41.45,16.1,15.29,49.55,46.49,32.84,31.77,53.31684211,53.788,52.7933333
trinityContig9461||sp|Q6P1M3.2|,Nontoxin,Nontoxin,15.99,9.72,17.64,17.25,21.59,4.43,8.41,13.67,10.98,11.52,15.04,17.63,8.75,1.05,6.01,7.43,16.89,4.32,8.33,11.40263158,13.181,9.42666667
trinityContig9470||sp|P54793.4|,Nontoxin,Nontoxin,60.2,27.22,39.76,21.27,37.47,23.54,28.99,80.35,35.14,27.95,26.07,25.14,56.72,33.01,47.4,25.35,30.32,59.69,42.29,38.30947368,42.119,34.0766667
trinityContig9473||sp|Q5ZJ73.1|,Nontoxin,Nontoxin,76.12,100.54,101.94,267.87,42.36,45.43,100.72,162.22,47.03,67.64,47.56,72.83,66.42,102.46,61.41,46.72,99.83,498.12,101.17,110.9678947,136.28,82.8433333
trinityContig9480||sp|P20136.4|,Nontoxin,Nontoxin,71.65,150.69,67.41,82.36,142.84,585.48,237.83,0,0,63.82,269.71,127.04,52.69,56.92,59.02,110.27,140.92,81.89,36.97,123.0268421,100.546,148.005556
trinityContig9483||sp|Q3SZF2.3|,Nontoxin,Nontoxin,97.18,171.65,84.07,162.27,112.82,42.05,79.22,123.22,91.22,104.81,95.55,120.59,64.46,14.39,93.98,91.39,103.62,100.98,112.88,98.22894737,102.781,93.1711111
trinityContig9499||sp|P62318.1|,Nontoxin,Nontoxin,2176.18,1158.72,1873.6,1088.62,1087.47,1794.62,796.99,1244.63,1116.51,1338.4,2002.94,928.28,1213.99,1093.07,1203.04,1087.58,1972.48,1576.56,790.04,1344.406316,1498.492,1173.2
trinityContig95||sp|O75293.1|,Nontoxin,Nontoxin,35.45,12.49,35.85,34.04,25.43,18.2,14.47,6.94,12.12,12.52,48.33,24.19,26.89,8.55,3.84,3.11,28.83,2.77,7.68,19.03684211,24.911,12.51
trinityContig9503||sp|P40307.1|,Nontoxin,Nontoxin,65.96,111.88,67.71,106.85,70.94,241.96,130.45,150.08,100.8,96.38,63.17,107.22,120.07,192.5,136.7,97.07,88.58,341.14,79.54,124.6842105,114.066,136.482222
trinityContig9506||sp|Q5RDB1.2|,Nontoxin,Nontoxin,52.75,47.61,41.99,48.4,44.27,33.73,32.31,55.88,43.03,44.97,68.48,56.39,52.15,28.37,26.49,34.25,43.85,105.03,40.83,47.40947368,52.424,41.8377778
trinityContig9509||sp|O14562.2|,Nontoxin,Nontoxin,0,0,0,1.25,0,0,2,0,2.48,0,0,0,0,2.29,0,3.22,3.21,0,0,0.760526316,0.446,1.11
trinityContig9549||sp|Q6P5R6.2|,Nontoxin,Nontoxin,67.67,119.55,36.28,6.07,11.94,0,72.85,13.2,39.27,11.17,117.63,35.79,59.45,156.4,89.62,34.14,1.04,246.44,61.26,62.09315789,69.74,53.5966667
trinityContig9557||sp|Q3SYW1.3|,Nontoxin,Nontoxin,34.72,34.62,43.35,27.33,38.45,14.74,43.27,41.27,29.04,40.31,34.37,49.59,26.1,7.34,16.8,24.02,37.86,16.56,22.2,30.62842105,29.774,31.5777778
trinityContig958||sp|Q7ZXD5.1|,Nontoxin,Nontoxin,973.81,282.93,976.96,379.48,789.87,380.22,698.29,265,527.06,621.37,486.97,224.44,129.4,71.14,257.07,479.92,254.78,72.35,511.31,441.1773684,483.2,394.485556
trinityContig9584||sp|Q58CZ2.1|,Nontoxin,Nontoxin,11.63,2.97,9.99,0,3.32,0.46,0.62,3.31,0.2,4.72,6.11,5.7,0,0,0,0.78,2.75,0.97,1.48,2.895263158,3.625,2.08444444
trinityContig9619||sp|Q6DGG1.1|,Nontoxin,Nontoxin,20.49,18.32,13.19,53.14,0.74,0,8.3,3.43,12.99,6.13,2.43,19.64,5.69,0,0,8.62,14.83,11.07,1,10.52684211,12.258,8.60333333
trinityContig966||sp|Q5EAD2.3|,Nontoxin,Nontoxin,297.73,135.78,0,55.38,556.62,136.13,164.02,27.26,0,29,681.96,57.61,0,63.61,137.28,215.04,0.17,57.35,74.83,141.5668421,186.132,92.05
trinityContig9672||sp|Q13765.1|,Nontoxin,Nontoxin,41.19,33.4,37.42,39.5,27.99,19.89,13.85,30.23,28.34,51.95,74.01,40.89,33.81,4.45,15.45,32.95,23.54,26.5,29.91,31.85631579,34.932,28.4388889
trinityContig971||sp|Q98953.1|,Nontoxin,Nontoxin,0,1460.88,0,1185.67,2.67,0,0,0,0,0,1701.82,3300.22,2.62,0,0,0,0,3.4,0,403.0147368,289.618,529.011111
trinityContig9723||sp|Q9UM13.1|,Nontoxin,Nontoxin,19.17,0,13.09,18.68,22.02,17.36,7.08,8.95,9.76,14.34,79.43,4.72,24.57,9.24,15.47,15.09,7.57,63.15,9.33,18.89578947,27.248,9.61555556
trinityContig9738||sp|Q96MS3.2|,Nontoxin,Nontoxin,12.15,24.63,11.06,19.15,11.65,7.88,36.69,18.17,15.01,18.55,7.71,23.29,13.36,7.38,25.2,13.18,22.29,28.97,18.91,17.64368421,17.045,18.3088889
trinityContig9743||sp|Q91YL3.1|,Nontoxin,Nontoxin,25.13,9.62,21.96,17.78,13.79,4.91,11.32,13.2,9.72,15.52,17.28,14.35,8.38,0.44,6.99,6.19,15.9,13.65,9.34,12.39315789,15.02,9.47444444
trinityContig9744||sp|Q5ZIF8.1|,Nontoxin,Nontoxin,51.94,12.98,76.47,43.01,44.76,2.04,10.41,21.94,14.7,48.2,58.82,39.18,17.91,0,5.96,8.39,60.09,7.67,12.03,28.23684211,37.866,17.5377778
trinityContig975||sp|P47952.2|,Nontoxin,Nontoxin,1619.93,31.87,32.55,13.06,632.66,288.81,227.85,720.21,27.47,229.67,32.92,20.42,482.2,0,175.87,399.41,497.23,239.67,18.54,299.4915789,374.463,216.19
trinityContig9827||sp|Q9CZH3.1|,Nontoxin,Nontoxin,3.3,2.24,0,8.04,5.14,1.9,0,0,16.72,0,9.4,9.34,12.44,2.13,0,0.81,18.89,8.4,0,5.197368421,6.561,3.68222222
trinityContig984||sp|P47952.2|,Nontoxin,Nontoxin,0,48.76,0,1027.21,0.35,0,0.4,0.31,28.14,0.7,124.7,68.76,51.3,0,83.72,0.03,0.15,53.47,397.4,99.23157895,173.83,16.3444444
trinityContig9903||sp|P97471.2|,Nontoxin,Nontoxin,39.29,20.28,40.62,33.53,29.07,5.99,12.79,34.33,18.87,28.92,39.43,33.8,16.06,1.05,6.01,11.67,35.58,15.48,19.08,23.25526316,27.415,18.6333333
trinityContig9905||sp|Q8BHJ9.1|,Nontoxin,Nontoxin,29.15,28.13,31.42,53.49,46.07,34.08,25.47,50.72,39.6,38.51,48.15,54.06,49.47,47.84,38.68,30.7,38.07,152.34,35.36,45.85842105,52.22,38.79
trinityContig9927||sp|P84173.1|,Nontoxin,Nontoxin,53.73,90.98,52.03,52.74,48.16,96.95,74.86,87.06,117.56,96.33,47.66,98.83,51.85,74.09,56.84,94.39,51.49,99.47,35.68,72.66842105,54.965,92.3388889
trinityContig9946||sp|Q0P436.1|,Nontoxin,Nontoxin,0,30.88,134.05,75.31,17.7,93.33,119.38,104.17,192.46,13.63,58.75,51.83,65.77,0,0,0,0,34.29,58.53,55.26736842,44.44,67.2977778
trinityContig9955||sp|Q3SX00.1|,Nontoxin,Nontoxin,12.8,13.05,23.61,30.26,25.76,5.06,24.86,25.76,21.31,30.81,29.11,30.2,7.29,8.93,15.34,10.6,21.13,16.07,9.58,19.02789474,19.095,18.9533333
trinityContig9956||sp|Q5ZM35.1|,Nontoxin,Nontoxin,18.44,10.78,22.34,11.13,28.65,6.68,11.91,21.2,15.01,21.82,18.57,21.9,6.27,3.87,7.16,6.02,16.62,8.57,13.55,14.23631579,15.13,13.2433333
trinityContig9968||sp|Q5ZJF1.1|,Nontoxin,Nontoxin,34.05,43.27,34.86,49.12,36.17,28.72,38.08,46.53,30.55,43.16,51.79,44.25,37.07,21.17,23.25,31.46,31.6,55.73,27.64,37.28789474,38.128,36.3544444
trinityContig9995||sp|O14681.4|,Nontoxin,Nontoxin,21.47,33.79,21.75,24.68,18.42,2.74,15.46,20.58,14.82,24.23,25.98,25.5,6.84,0.73,6.88,11.23,27.81,8.43,12.98,17.06947368,17.524,16.5644444
TOXIN_trinityContig45766||Toxin26833_MYO,Nontoxin,Nontoxin,9.48,59.33,0,0,0,0,0,0,31.02,3.47,0,0,0,0,0,0,57.79,0,0,8.478421053,6.727,10.4244444
TOXIN_trinityContig22301||Toxin647_NOTFAMILY,Nontoxin,Nontoxin,61.99,0,0,20.48,119.31,0,23.99,0,73.5,0,0,126.58,0,42.24,46.88,6.02,0,0,20.27,28.48736842,26.893,30.2588889
extenderContig104||Toxin1435_3FTx,Toxin,3FTx,0,0,21138.32,17.08,6149.72,0,2.11,11.38,22983.04,1.93,6.43,31699.6,0,0,0,1.19,5.89,1.95,17377.69,5231.385789,4469.708,6077.69444
extenderContig199||Toxin2314_3FTx,Toxin,3FTx,0,0,0,27.52,1.54,0,0,7.15,0,5.18,0,0,0,12.38,19893.41,29.28,13.72,1.99,2.45,1052.348421,1994.063,5.99888889
extenderContig47||Toxin2292_3FTx,Toxin,3FTx,0,0,2.93,77.73,0,0,0,7.58,19.32,14874.25,0,0,0,0,0,0,15.09,0,0,789.3105263,9.575,1655.68333
extenderContig483||Toxin2314_3FTx,Toxin,3FTx,10.8,0,0,2.53,1.53,18.24,11.77,19878.78,0,4.99,16511.17,0,0,50348.43,26.43,62427.63,20.4,1.99,2.47,7856.166316,1657.732,14743.3156
TOXIN_extenderContig143||Toxin1435_3FTx,Toxin,3FTx,29313.08,37208.46,10.5,37449.55,16738.45,95081.95,114582.04,30987.38,58562.2,35070.45,18110.6,54.27,19113.89,140248.44,30559.35,97168.84,105381.31,17296.73,38646.33,48504.41158,31261.979,67662.67
TOXIN_extenderContig162||Toxin2314_3FTx,Toxin,3FTx,0,0,1.87,23426.41,1.53,9.12,5.88,1.62,11.87,0,4.91,34.01,5.77,8.04,0,15.32,0,1.99,27.21,1239.765789,2346.969,9.54
TOXIN_extenderContig172||Toxin2292_3FTx,Toxin,3FTx,0,0,7244.6,13928.39,4.66,0,0,7.59,0,59.37,0,19.34,0,0,0,0,1.7,1.95,0,1119.347368,2118.13,9.58888889
TOXIN_extenderContig218||Toxin1435_3FTx,Toxin,3FTx,16887.61,32757.15,401.51,8.88,18583.13,118632.27,65159.53,12356.38,57620.05,31136.94,0,8.1,16172.29,12.42,0.07,42058.73,85915.49,14915.37,40252.19,29098.84789,19313.654,39971.2856
TOXIN_extenderContig245||Toxin2297_3FTx,Toxin,3FTx,35363.63,50536.84,24621.59,1.7,6.97,5.53,6.34,13.45,3.85,1.56,18900.62,4.6,0,88658.61,20908.6,4.68,5.32,12113.04,0,13218.78579,11192.147,15470.6067
